code,language,region,quoteType,triggerable,currency,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,priceHint,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,firstTradeDateMilliseconds,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,price,dividendDate
2348.HK,en-US,US,EQUITY,False,HKD,1550720000.0,0.182,1.1657143,-0.04571426,-0.039215665,1.3322535,-0.21225345,-0.15931912,1736806400.0,2.074074,6.1538463,15,0,False,3,HKG,DAWNRAYS PHARMA,Dawnrays Pharmaceutical (Holdings) Limited,finmb_8189020,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589789320,1.12,1.12,1.06 - 1.12,1.06,1057887000000.0,502000.0,1.12,1.07,1.12,0.0,0.0,HKSE,CNY,1.08,348644.0,406565.0,0.09000003,0.08737867,1.03 - 1.6,-0.48000002,-0.3,1.03,1.6,1553180340.0,1553180340.0,1553180340.0,0.009,6.182824,0.008035714,PREPRE,0.181147,0.54,1.12,
2349.HK,en-US,US,EQUITY,False,HKD,3128280064.0,0.373,0.12885714,0.00014285743,0.0011086498,0.14965492,-0.020654932,-0.13801706,403548096.0,,0.34584448,15,0,False,3,HKG,CH CITY INFRA,China City Infrastructure Group Limited,finmb_9833318,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.001000002,-0.76923233,1589347526,0.129,0.129,0.11 - 0.129,0.11,1056504600000.0,44000.0,0.13,0.111,0.129,0.0,0.0,HKSE,HKD,0.11,86575.0,193466.0,0.03899999,0.4333332,0.09 - 0.345,-0.216,-0.62608695,0.09,0.345,1553180340.0,1553180340.0,1553180340.0,,,,PREPRE,-0.0562,,0.129,
2355.HK,en-US,US,EQUITY,False,HKD,211922000.0,2.135,4.912286,1.7277141,0.35171285,4.799648,1.840352,0.3834348,3736088832.0,,3.1100702,15,0,False,3,HKG,BAOYE GROUP,Baoye Group Company Limited,finmb_7942294,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.1500001,-2.2091324,1589789320,6.64,6.78,6.45 - 6.78,6.45,1056936600000.0,592000.0,6.79,6.5,6.64,0.0,0.0,HKSE,CNY,6.6,382175.0,1353333.0,3.5099998,1.1214056,3.13 - 7.2,-0.55999994,-0.07777777,3.13,7.2,1553525940.0,1553525940.0,1553525940.0,0.014,3.9091015,0.0020618557,PREPRE,1.6986,,6.64,
2356.HK,en-US,US,EQUITY,False,HKD,1405689984.0,20.039,7.232857,0.047142982,0.0065178922,9.200563,-1.9205632,-0.2087441,10233860096.0,4.4662576,0.3632916,15,0,False,3,HKG,DAHSING BANKING,Dah Sing Banking Group Limited,finmb_10360575,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.06000042,0.8310308,1589789320,7.28,7.3,7.2 - 7.3,7.2,1088559000000.0,259200.0,7.22,7.25,7.28,0.0,0.0,HKSE,HKD,7.23,835945.0,529131.0,0.9200001,0.1446541,6.36 - 14.74,-7.4599996,-0.50610584,6.36,14.74,1553698740.0,1553698740.0,1553698740.0,0.48,4.5786166,0.06648199,PREPRE,1.59,1.63,7.28,
2357.HK,en-US,US,EQUITY,False,HKD,2356430080.0,0.382,2.9862857,0.16371441,0.054822084,3.3201408,-0.17014074,-0.051245037,19672129536.0,10.86207,8.246074,15,0,False,3,HKG,AVICHINA,AviChina Industry & Technology Company Limited,finmb_9673988,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.120000124,3.9604,1589789320,3.15,3.18,3.03 - 3.18,3.03,1067477400000.0,16120000.0,3.03,3.15,3.15,0.0,0.0,HKSE,CNY,3.07,13516045.0,7754109.0,0.52,0.19771862,2.63 - 4.66,-1.5099998,-0.3240343,2.63,4.66,1489575540.0,1490626740.0,1490976000.0,0.005,12.812692,0.001650165,PREPRE,0.24585,0.29,3.15,
2358.HK,en-US,US,EQUITY,False,HKD,5472000000.0,0.095,0.12822857,-0.003228575,-0.02517828,0.12942253,-0.0044225305,-0.034171257,684000000.0,,1.3157895,15,0,False,3,HKG,JIU RONG HOLD,Jiu Rong Holdings Limited,finmb_11016369,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.001000002,-0.7936524,1589786988,0.125,0.127,0.123 - 0.127,0.123,1089855000000.0,580000.0,0.126,0.123,0.127,0.0,0.0,HKSE,HKD,0.126,3037500.0,3433333.0,0.0050000027,0.04166669,0.12 - 0.16,-0.034999996,-0.21874999,0.12,0.16,1554044340.0,1554044340.0,1554044340.0,,15.624999,,PREPRE,0.008,,0.125,
2362.HK,en-US,US,EQUITY,False,HKD,12609899520.0,0.069,0.496,-0.016000003,-0.03225807,0.5994718,-0.11947182,-0.19929513,6052751872.0,,6.956522,15,0,False,3,HKG,JINCHUAN INTL,Jinchuan Group International Resources Co. Ltd,finmb_7658472,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.004999995,1.0526305,1589789320,0.48,0.48,0.465 - 0.48,0.465,994642200000.0,2396400.0,0.475,0.475,0.48,0.0,0.0,HKSE,USD,0.475,8067338.0,2139083.0,0.044999987,0.10344824,0.435 - 0.87,-0.39000002,-0.44827586,0.435,0.87,,,,0.0,6.9020057,0.0,PREPRE,0.069545,,0.48,
2366.HK,en-US,US,EQUITY,False,HKD,1579209984.0,0.037,0.08705714,-0.0040571466,-0.04660326,0.14552817,-0.06252817,-0.4296637,131074424.0,,2.2432432,15,0,False,3,HKG,SMI CULTURE,SMI Culture & Travel Group Holdings Limited,finmb_10494877,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589768765,0.083,0.087,0.085 - 0.087,0.085,1088559000000.0,10000.0,0.083,0.079,0.083,0.0,0.0,HKSE,HKD,0.085,1206104.0,1907721.0,0.011,0.15277778,0.072 - 0.31,-0.227,-0.7322581,0.072,0.31,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.164,,0.083,
2368.HK,en-US,US,EQUITY,False,HKD,532000000.0,2.531,2.2574286,0.022571325,0.0099986885,2.7087324,-0.4287324,-0.15827787,1212960000.0,,0.90082973,15,0,False,3,HKG,EAGLE NICE,Eagle Nice (International) Holdings Limited,finmb_11236344,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.03999996,-1.7241364,1589786784,2.28,2.3,2.18 - 2.3,2.18,1061515800000.0,82000.0,2.32,2.21,2.28,0.0,0.0,HKSE,HKD,2.21,56031.0,245333.0,0.42999995,0.2324324,1.85 - 3.27,-0.99,-0.3027523,1.85,3.27,,,,0.26,8.231047,0.112068966,PREPRE,0.277,,2.28,
2369.HK,en-US,US,EQUITY,False,HKD,5833410048.0,0.121,0.17528571,-0.004285708,-0.024449842,0.20999296,-0.038992956,-0.18568698,997513152.0,,1.4132231,15,0,False,3,HKG,COOLPAD GROUP,Coolpad Group Limited,finmb_12963048,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.003999993,-2.2857103,1589789320,0.171,0.178,0.171 - 0.178,0.171,1102555800000.0,4552000.0,0.175,0.171,0.173,,,HKSE,HKD,0.175,10277919.0,8632400.0,0.025000006,0.17123292,0.146 - 0.72,-0.549,-0.7625,0.146,0.72,1553871540.0,1553871540.0,1553871540.0,,7.702703,,PREPRE,0.0222,,0.171,
2371.HK,en-US,US,EQUITY,False,HKD,5962209792.0,0.008,0.036514286,0.0014857128,0.040688537,0.044549298,-0.0065492988,-0.1470124,226563968.0,,4.7499995,15,0,False,3,HKG,CL EDU FIN,China Chuanglian Education Financial Group Limited,finmb_12532832,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589788287,0.038,0.038,0.032 - 0.038,0.032,1100741400000.0,168000.0,0.038,0.033,0.038,0.0,0.0,HKSE,CNY,0.032,689500.0,286000.0,0.007999999,0.26666665,0.03 - 0.067,-0.029000003,-0.43283585,0.03,0.067,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.045228,,0.038,
2378.HK,en-US,US,EQUITY,False,HKD,2608859904.0,7.512,101.03429,0.26571655,0.0026299641,127.656334,-26.35633,-0.20646317,259271262208.0,0.69250757,13.485091,15,0,False,3,HKG,PRU,Prudential plc,finmb_527074,Asia/Hong_Kong,HKT,28800000,hk_market,False,1.4000015,1.401403,1589789320,101.3,101.7,100.0 - 101.7,100.0,1274751000000.0,14000.0,99.9,101.3,101.3,0.0,0.0,HKSE,USD,101.0,42614.0,30837.0,27.100006,0.36522922,74.2 - 174.5,-73.2,-0.41948423,74.2,174.5,,,,0.463,42.933533,0.0046346346,PREPRE,2.359461,146.28,101.3,
2379.HK,en-US,US,EQUITY,False,HKD,410208992.0,0.148,0.33771428,0.02228573,0.0659899,0.5836972,-0.22369719,-0.38324183,147675248.0,,2.4324324,15,0,False,3,HKG,ZHONGTIAN INT'L,Zhongtian International Limited,finmb_11690007,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.014999986,-3.9999962,1589788455,0.36,0.4,0.33 - 0.4,0.33,1095816600000.0,1195000.0,0.375,0.355,0.38,0.0,0.0,HKSE,CNY,0.355,159765.0,1468333.0,0.12900001,0.5584416,0.231 - 1.24,-0.88,-0.7096774,0.231,1.24,1553525940.0,1553525940.0,1553525940.0,,1.4719352,,PREPRE,0.244576,,0.36,
2380.HK,en-US,US,EQUITY,False,HKD,9806889984.0,0.449,1.5282857,0.06171429,0.040381383,1.5584507,0.031549335,0.020244038,15592955904.0,4.96875,3.5412028,15,0,False,3,HKG,CHINA POWER,China Power International Development Limited,finmb_8248164,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589789320,1.59,1.61,1.58 - 1.61,1.58,1097803800000.0,10755666.0,1.59,1.59,1.6,0.0,0.0,HKSE,CNY,1.59,22143663.0,14142824.0,0.44000006,0.38260874,1.15 - 2.09,-0.49999988,-0.2392344,1.15,2.09,1553180340.0,1553180340.0,1553180340.0,0.012,10.94476,0.00754717,PREPRE,0.145275,0.32,1.59,
2382.HK,en-US,US,EQUITY,False,HKD,1096850048.0,1.109,111.05143,-2.4514313,-0.022074739,125.07993,-16.479935,-0.13175522,119117914112.0,24.79452,97.92606,15,0,False,3,HKG,SUNNY OPTICAL,Sunny Optical Technology (Group) Company Limited,finmb_34703293,Asia/Hong_Kong,HKT,28800000,hk_market,False,-13.900002,-11.34694,1589789320,108.6,118.0,108.1 - 118.0,108.1,1181871000000.0,26849991.0,122.5,108.5,108.6,0.0,0.0,HKSE,CNY,116.5,9988971.0,7138075.0,43.449997,0.66692245,65.15 - 149.2,-40.6,-0.27211797,65.15,149.2,1584370740.0,1597157940.0,1597680000.0,0.1,26.638851,0.00081632653,PREPRE,4.076752,4.38,108.6,
2383.HK,en-US,US,EQUITY,False,HKD,3958510080.0,-0.049,1.154,-0.024000049,-0.020797268,1.2799295,-0.14992952,-0.11713889,4473116160.0,,-23.061226,15,0,False,3,HKG,TOM GROUP,TOM Group Limited,finmb_6271659,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.029999971,2.7272701,1589443191,1.13,1.13,1.1 - 1.13,1.1,1078450200000.0,20000.0,1.1,1.1,1.19,0.0,0.0,HKSE,HKD,1.1,94757.0,40666.0,0.13999999,0.14141412,0.99 - 1.98,-0.85,-0.42929295,0.99,1.98,1552575540.0,1552575540.0,1552575540.0,,,,PREPRE,-0.071,,1.13,
2386.HK,en-US,US,EQUITY,False,HKD,1460800000.0,0.89,3.4434285,-0.13342857,-0.038748756,4.1016197,-0.7916198,-0.19300175,14656680960.0,4.5342464,3.7191012,15,0,False,3,HKG,SINOPEC SEG,"SINOPEC Engineering (Group) Co., Ltd.",finmb_224664611,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.109999895,3.4374967,1589789320,3.31,3.35,3.19 - 3.35,3.19,1369272600000.0,4263000.0,3.2,3.31,3.32,0.0,0.0,HKSE,CNY,3.19,8395009.0,6140349.0,0.78999996,0.31349206,2.52 - 7.38,-4.07,-0.55149055,2.52,7.38,1584716340.0,1597417140.0,1597766400.0,0.037,10.618709,0.0115625,PREPRE,0.311714,0.73,3.31,
2388.HK,en-US,US,EQUITY,False,HKD,10572800000.0,28.588,23.608572,0.44142723,0.018697752,25.77852,-1.7285213,-0.067052774,254275829760.0,7.0116615,0.84126204,15,0,False,3,HKG,BOC HONG KONG,BOC Hong Kong (Holdings) Limited,finmb_7687687,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.099998474,0.41753015,1589789320,24.05,24.15,23.8 - 24.15,23.8,1027560600000.0,5273541.0,23.95,24.0,24.05,0.0,0.0,HKSE,HKD,23.9,14361078.0,7641935.0,3.75,0.18472907,20.3 - 31.95,-7.9000015,-0.24726139,20.3,31.95,1588172340.0,1588172340.0,1588172340.0,1.537,7.9007883,0.06417536,PREPRE,3.044,3.43,24.05,
2389.HK,en-US,US,EQUITY,False,HKD,6078940160.0,0.389,0.14385714,-0.023857139,-0.1658391,0.16589436,-0.045894362,-0.2766481,729472832.0,,0.30848327,15,0,False,3,HKG,BJ ENT M&H,Beijing Enterprises Medical and Health Industry Group Limited,finmb_10290743,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.009999998,-7.6923065,1589789320,0.12,0.128,0.12 - 0.128,0.12,1019784600000.0,582000.0,0.13,0.117,0.12,0.0,0.0,HKSE,HKD,0.128,1883721.0,171000.0,0.0,0.0,0.12 - 0.275,-0.155,-0.56363636,0.12,0.275,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.0101,,0.12,
2393.HK,en-US,US,EQUITY,False,HKD,2365530112.0,0.048,1.2622857,-0.05228567,-0.041421425,1.3483803,-0.13838029,-0.10262705,2862291456.0,,25.208334,15,0,False,3,HKG,YESTAR HEALTH,Yestar Healthcare Holdings Company Limited,finmb_244030606,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.01999998,-1.6260147,1589789320,1.21,1.25,1.2 - 1.25,1.2,1381455000000.0,305000.0,1.23,1.21,1.22,0.0,0.0,HKSE,CNY,1.24,531132.0,798750.0,0.21000004,0.21000004,1.0 - 2.0,-0.78999996,-0.39499998,1.0,2.0,1553007540.0,1553007540.0,1553007540.0,0.007,12.701545,0.005691057,PREPRE,0.095264,,1.21,
2398.HK,en-US,US,EQUITY,False,HKD,403200000.0,0.304,0.62857145,-0.08857143,-0.14090909,0.8237324,-0.28373235,-0.34444726,217728016.0,,1.7763159,15,0,False,3,HKG,GOOD FRIEND,Good Friend International Holdings Inc.,finmb_25285558,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589524218,0.54,0.57,0.54 - 0.57,0.54,1136943000000.0,154000.0,0.54,0.53,0.56,0.0,0.0,HKSE,CNY,0.54,84812.0,336333.0,0.04000002,0.08000004,0.5 - 1.22,-0.68,-0.55737704,0.5,1.22,1553871540.0,1553871540.0,1553871540.0,0.017,16.107382,0.031481482,PREPRE,0.033525,,0.54,
2399.HK,en-US,US,EQUITY,False,HKD,1923600000.0,0.456,1.4937143,-0.54371434,-0.36400157,2.0495775,-1.0995774,-0.5364898,1827420032.0,,2.0833333,15,0,False,3,HKG,FORDOO,China Fordoo Holdings Limited,finmb_265534303,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.00999999,-1.0416657,1589530081,0.95,0.96,0.86 - 0.96,0.86,1405474200000.0,330000.0,0.96,0.91,0.95,0.0,0.0,HKSE,CNY,0.91,804528.0,624166.0,0.099999964,0.117647015,0.85 - 3.75,-2.8,-0.74666667,0.85,3.75,1553785140.0,1553785140.0,1553785140.0,0.026,17.22606,0.027083334,PREPRE,0.055149,,0.95,
2488.HK,en-US,US,EQUITY,False,HKD,178656992.0,0.41,3.4551427,0.21485734,0.062184796,2.886972,0.7830281,0.27122816,1586236416.0,,8.95122,15,0,False,3,HKG,LAUNCH TECH,Launch Tech Company Limited,finmb_4287528,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.029999971,0.824175,1589789320,3.67,3.86,3.64 - 3.86,3.64,1033954200000.0,261500.0,3.64,3.64,3.67,0.0,0.0,HKSE,CNY,3.68,837093.0,286883.0,2.27,1.6214286,1.4 - 6.08333,-2.41333,-0.396712,1.4,6.08333,1553785140.0,1553785140.0,1553785140.0,0.0,,0.0,PREPRE,-0.350895,,3.67,
2588.HK,en-US,US,EQUITY,False,HKD,694009984.0,6.601,49.30857,-2.60857,-0.052902974,65.925354,-19.225353,-0.29162306,32410267648.0,,7.074686,15,0,False,3,HKG,BOC AVIATION,BOC Aviation Limited,finmb_8707363,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.29999924,0.64655006,1589789320,46.7,46.9,45.35 - 46.9,45.35,1464744600000.0,967015.0,46.4,46.6,46.7,0.0,0.0,HKSE,USD,46.4,2810823.0,1609644.0,13.700001,0.41515154,33.0 - 82.25,-35.55,-0.43221885,33.0,82.25,1583938740.0,1583938740.0,1583938740.0,0.354,,0.0076293102,PREPRE,,,46.7,
2600.HK,en-US,US,EQUITY,False,HKD,3943970048.0,0.525,1.576,0.014000058,0.008883285,2.1365492,-0.5465492,-0.2558093,47461658624.0,8.833333,3.0285716,15,0,False,3,HKG,CHALCO,Aluminum Corporation of China Limited,finmb_1539526,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.07000005,4.6052666,1589789320,1.59,1.6,1.5 - 1.6,1.5,1008120600000.0,15179609.0,1.52,1.59,1.6,0.0,0.0,HKSE,CNY,1.5,20475407.0,17790097.0,0.16000009,0.11188818,1.43 - 2.91,-1.32,-0.45360824,1.43,2.91,,,,,38.454098,,PREPRE,0.041348,0.18,1.59,
2601.HK,en-US,US,EQUITY,False,HKD,2775300096.0,2.399,24.05857,-2.3085709,-0.09595627,26.955353,-5.205353,-0.19311017,255793053696.0,12.719298,9.0662775,15,0,False,3,HKG,CPIC,"China Pacific Insurance (Group) Co., Ltd.",finmb_5471113,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.14999962,-0.6849298,1589789320,21.75,21.9,21.1 - 21.9,21.1,1261531800000.0,15358852.0,21.9,21.65,21.75,0.0,0.0,HKSE,CNY,21.9,18819818.0,14117069.0,3.8500004,0.21508382,17.9 - 34.75,-13.0,-0.37410071,17.9,34.75,,,,0.122,6.360486,0.0055707763,PREPRE,3.41955,1.71,21.75,
2607.HK,en-US,US,EQUITY,False,HKD,919073024.0,2.061,13.590285,-0.49028492,-0.036076132,14.318873,-1.218873,-0.08512353,49257705472.0,7.6608186,6.3561378,15,0,False,3,HKG,SH PHARMA,"Shanghai Pharmaceuticals Holding Co., Ltd",finmb_20356815,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.15999985,-1.2066354,1589789320,13.1,13.28,13.0 - 13.28,13.0,1305855000000.0,3711078.0,13.26,13.1,13.12,0.0,0.0,HKSE,CNY,13.2,3809547.0,2201762.0,1.8000002,0.15929204,11.3 - 16.9,-3.7999992,-0.22485203,11.3,16.9,,,,0.058,8.140691,0.004374057,PREPRE,1.6092,1.71,13.1,
2608.HK,en-US,US,EQUITY,False,HKD,2552649984.0,0.455,1.3811429,-0.01114285,-0.008067847,1.399507,-0.029507041,-0.021083882,3497130496.0,,3.010989,15,0,False,3,HKG,SUNSHINE 100,Sunshine 100 China Holdings Ltd,finmb_253435378,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589788795,1.37,1.37,1.36 - 1.37,1.36,1394674200000.0,14000.0,1.37,1.34,1.37,0.0,0.0,HKSE,CNY,1.37,354703.0,228666.0,0.16999996,0.14166662,1.2 - 1.82,-0.45000005,-0.24725276,1.2,1.82,1553785140.0,1553785140.0,1553785140.0,0.009,4.5708566,0.0065693427,PREPRE,0.299725,,1.37,
2611.HK,en-US,US,EQUITY,False,HKD,1391830016.0,2.156,11.036285,-0.9562855,-0.08664922,12.499648,-2.4196482,-0.1935773,146096488448.0,8.064,4.675325,15,0,False,3,HKG,GTJA,"Guotai Junan Securities Co., Ltd.",finmb_5542517,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589789320,10.08,10.16,10.0 - 10.16,10.0,1491874200000.0,1094045.0,10.08,10.06,10.08,0.0,0.0,HKSE,CNY,10.0,1792527.0,2255019.0,0.27999973,0.0285714,9.8 - 15.22,-5.1400003,-0.33771354,9.8,15.22,,,,0.061,,0.0060515874,PREPRE,,1.25,10.08,
2623.HK,en-US,US,EQUITY,False,HKD,5357830144.0,0.012,0.050628573,-0.00062857196,-0.01241536,0.057866197,-0.007866196,-0.13593768,267891504.0,,4.1666665,15,0,False,3,HKG,ADD NEW ENERGY,Add New Energy Investment Holdings Group Limited,finmb_192084327,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589785883,0.05,0.051,0.05 - 0.051,0.05,1335490200000.0,530000.0,0.05,0.05,0.051,0.0,0.0,HKSE,CNY,0.051,3332343.0,497000.0,0.021000002,0.724138,0.029 - 0.118,-0.068,-0.57627124,0.029,0.118,1553871540.0,1553871540.0,1553871540.0,,,,PREPRE,-0.015645,,0.05,
2628.HK,en-US,US,EQUITY,False,HKD,7441180160.0,1.777,15.676,-0.8359995,-0.0533299,18.701267,-3.861267,-0.20647088,721848762368.0,14.133334,8.351154,15,0,False,3,HKG,CHINA LIFE,China Life Insurance Company Limited,finmb_3661155,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.020000458,0.13495585,1589789320,14.84,14.84,14.6 - 14.84,14.6,1071711000000.0,40782422.0,14.82,14.84,14.86,0.0,0.0,HKSE,CNY,14.74,50837825.0,45345753.0,3.1999998,0.27491406,11.64 - 22.9,-8.059999,-0.35196504,11.64,22.9,,,,0.061,6.4778743,0.0041160593,PREPRE,2.290875,1.05,14.84,
2633.HK,en-US,US,EQUITY,False,HKD,1934220032.0,1.328,1.4411429,0.028857112,0.020023769,1.5215493,-0.051549315,-0.03387949,2843303424.0,,1.1069278,15,0,False,3,HKG,JACOBSON PHARMA,Jacobson Pharma Corporation Limited,finmb_381843816,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589789320,1.47,1.46,1.42 - 1.46,1.42,1474421400000.0,44000.0,1.47,1.45,1.47,0.0,0.0,HKSE,HKD,1.46,472259.0,178666.0,0.44000006,0.42718452,1.03 - 1.87,-0.39999998,-0.21390373,1.03,1.87,,,,0.05,,0.034013607,PREPRE,,,1.47,
2638.HK,en-US,US,EQUITY,False,HKD,8836200448.0,5.485,7.914,-0.004000187,-0.00050545705,7.8132396,0.09676027,0.012384143,69894340608.0,20.81579,1.4421148,15,0,False,3,HKG,HKELECTRIC-SS,HK Electric Investments and HK Electric Investments Limited,finmb_22515988,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.03999996,-0.5031442,1589789320,7.91,7.96,7.9 - 7.96,7.9,1390959000000.0,2681891.0,7.95,7.91,7.93,0.0,0.0,HKSE,HKD,7.96,6074005.0,5104080.0,0.90999985,0.12999998,7.0 - 8.1,-0.19000053,-0.023456855,7.0,8.1,1553007540.0,1553007540.0,1553007540.0,0.32,20.920391,0.04025157,PREPRE,0.3781,0.38,7.91,
2662.HK,en-US,US,EQUITY,False,HKD,1077129984.0,0.543,1.16,0.0,0.0,1.16,0.0,0.0,1249470720.0,,2.1362798,15,0,False,3,HKG,CAMSING INTL,Camsing International Holding Limited,finmb_24904590,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1563437318,1.16,1.38,0.87 - 1.38,0.87,1134523800000.0,1455115000.0,1.16,1.13,1.17,0.0,0.0,HKSE,HKD,0.93,0.0,0.0,0.87,3.0,0.29 - 8.32,-7.16,-0.8605769,0.29,8.32,,,,0.012,29.0,0.010344828,PREPRE,0.04,,1.16,
2663.HK,en-US,US,EQUITY,False,HKD,600000000.0,,0.2192,-0.011199996,-0.05109487,0.24157746,-0.033577457,-0.1389925,124800000.0,,,15,0,False,3,HKG,KPA-BM HLDGS,KPa-BM Holdings Limited,finmb_312526289,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.003999993,-1.8867893,1589783982,0.208,0.207,0.207 - 0.207,0.207,1444267800000.0,10000.0,0.212,0.208,0.233,0.0,0.0,HKSE,,0.207,99375.0,8333.0,0.036,0.2093023,0.172 - 0.365,-0.157,-0.43013698,0.172,0.365,,,,,,,PREPRE,,,0.208,
2666.HK,en-US,US,EQUITY,False,HKD,1716300032.0,0.694,4.6734285,-0.02342844,-0.005013116,5.274014,-0.6240139,-0.11831859,7980795392.0,,6.7002883,15,0,False,3,HKG,UNI MEDICAL,Genertec Universal Medical Group Company Limited,finmb_289814871,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.05000019,1.0869607,1589789320,4.65,4.65,4.57 - 4.65,4.57,1436319000000.0,1358560.0,4.6,4.62,4.65,0.0,0.0,HKSE,CNY,4.58,3577097.0,1527422.0,0.4500003,0.10714293,4.2 - 6.38,-1.73,-0.2711599,4.2,6.38,,,,0.03,5.7888885,0.006521739,PREPRE,0.803263,,4.65,
2668.HK,en-US,US,EQUITY,False,HKD,2900000000.0,0.171,0.37814286,0.0018571317,0.004911191,0.31794366,0.062056333,0.19518028,1102000000.0,,2.222222,15,0,False,3,HKG,PAK TAK INT'L,Pak Tak International Limited,finmb_7658216,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589788534,0.38,0.38,0.37 - 0.38,0.37,1007602200000.0,240000.0,0.38,0.35,0.38,0.0,0.0,HKSE,HKD,0.37,513750.0,71666.0,0.259,2.140496,0.121 - 0.42,-0.03999999,-0.095238075,0.121,0.42,1553871540.0,1553871540.0,1553871540.0,,20.212767,,PREPRE,0.0188,,0.38,
2669.HK,en-US,US,EQUITY,False,HKD,3286860032.0,0.461,8.306,0.7140007,0.08596204,6.1259155,2.894085,0.47243306,29647478784.0,100.22222,19.566162,15,0,False,3,HKG,CHINA OVS PPT,China Overseas Property Holdings Limited,finmb_306064708,Asia/Hong_Kong,HKT,28800000,hk_market,False,0.0,0.0,1589789320,9.02,9.13,8.95 - 9.13,8.95,1445563800000.0,8865319.0,9.02,9.02,9.04,0.0,0.0,HKSE,HKD,9.03,14372029.0,11063728.0,5.6500006,1.6765581,3.37 - 9.36,-0.3399992,-0.036324702,3.37,9.36,,,,0.05,,0.005543237,PREPRE,,0.09,9.02,
2678.HK,en-US,US,EQUITY,False,HKD,915000000.0,1.055,5.498,-0.7680001,-0.13968718,7.576972,-2.846972,-0.37574008,4327949824.0,2.6723163,4.4834127,15,0,False,3,HKG,TEXHONG TEXTILE,Texhong Textile Group Limited,finmb_12870272,Asia/Hong_Kong,HKT,28800000,hk_market,False,-0.17999983,-3.6659844,1589789320,4.73,4.87,4.71 - 4.87,4.71,1102555800000.0,594000.0,4.91,4.73,4.79,0.0,0.0,HKSE,CNY,4.83,539214.0,915198.0,0.01999998,0.0042462805,4.71 - 9.78,-5.0499997,-0.5163599,4.71,9.78,1551974340.0,1551974340.0,1551974340.0,0.055,4.3635693,0.011201629,PREPRE,1.083975,1.77,4.73,
